file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components
10.1016_j.buildenv.2023.111073.json,building_model,whitebox;greybox;blackbox,approximating:0.75;co-simulation:0.75;control-oriented:1.50;library:0.75;matlab:0.75;physics-based:0.75;purely:0.75;python:0.75;system simulation:0.75;trnsys:0.75;appl:0.75;convers:0.75;eng:0.75;finite:0.75;gray-box:0.75;hybrid:0.75;integrated:0.75;linear model:0.75;mathematical:0.75;novel:0.75;advanced:0.75;ann:0.75;ann-based:0.75;autoregressive:0.75;data-driven:0.75;data-driven approach:0.75;deep learning:0.75;developing:0.75;diagnosis:0.75,greybox;blackbox,thermal model;trnsys;dnn;simplified;control-oriented;data-driven;python;pinn;ann;deep learning;linear regression;lstm;ml;regression;rf;matlab;autoregressive;neural network;leveraging;perceptron,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming;heuristic_metaheuristic,energy;demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:105067S;preamble:113920S;preamble:106326S;preamble:115147S;preamble:216H;preamble:259S;preamble:2004S;preamble:24h;preamble:1H;preamble:1H;preamble:6min;preamble:24h;preamble:105067S;preamble:113920S;preamble:106326S;preamble:115147S;preamble:216H;preamble:259S;preamble:annual,deep learning;iteratively;management;nature;occupancy;profile;real-time;sampled;setpoints;smart control;stochastic;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2024.111464.json,building_model;occupancy_model;system_model,greybox;blackbox,energyplus:0.75;grey-box:1.50;python:0.75;validated:0.75;appl:0.75;combined:0.75;eng:0.75;gray-box:0.75;gray-box model:0.75;integrated:0.75;mathematical:0.75;novel:0.75;physical model:0.75;bisection:0.75;classification:0.75;leveraging:0.75;national:0.75;neural network:0.75;rbf:0.75,greybox,rc;rc model;thermal dynamics;simplified;python;gray-box;gray-box model,greybox,rc;rc model;physical model,blackbox,bisection,NM,NM,optimal_control;heuristic_metaheuristic;mathematical_programming,energy;iaq_infection,NM,heuristic_metaheuristic;optimal_control,energy,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:155207S;preamble:77S;preamble:624S;preamble:24S;preamble:487S;preamble:306H;preamble:507H;preamble:33S;preamble:340S;preamble:4383H;preamble:680S;preamble:106326S;preamble:5s;preamble:8h;preamble:5Hz;preamble:50Hz;preamble:3H;preamble:1H;preamble:1H;preamble:1H;preamble:1H;preamble:1H;preamble:155207S;preamble:77S;preamble:624S;preamble:24S;preamble:487S;preamble:306H;preamble:507H;preamble:33S;preamble:340S;preamble:4383H;preamble:680S;preamble:106326S;preamble:1-min;preamble:annual,adjust;exploration;feedback;initialization;nature;occupancy;probabilistic;real-time;regular;stochastic;uncertain;uncertainty;update;via,electric_load;electric_use;internal_gains;occupancy;weather,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2024.111584.json,building_model,greybox;blackbox,co-simulation:0.75;energyplus:0.75;grey-box:1.50;library:0.75;python:0.75;simulation model:0.75;system simulation:0.75;appl:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;physical model:0.75;simplified:0.75;thermal model:0.75;abbod:0.75;advanced:0.75;ann:0.75;classification:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;estimation:0.75;forecasting:0.75;leveraging:0.75,greybox,grey-box;simplified;appl;thermal model;mathematical,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic;mathematical_programming,demand_response;carbon;cost;comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,15_min;1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:10S;preamble:250H;preamble:432S;preamble:39S;preamble:112765H;preamble:1636S;preamble:5280H;preamble:2927S;preamble:1636S;preamble:2020H;preamble:1h;preamble:1h;preamble:2h;preamble:24h;preamble:15min;preamble:1min;preamble:04.083S;preamble:05.041H;preamble:10.067S;preamble:11.245S;preamble:2022.112765H;preamble:2017.2686012H;preamble:01.952S;preamble:2020.9064654H;preamble:hourly;preamble:15-min;preamble:1-min;preamble:annual,adjust;deep learning;dynamically;feedback;iteration;iteratively;management;occupancy;occupancy patterns;parametrized;profile;real-time;schedule;setpoints;time-series;uncertain,electric_load;electric_use;occupancy;weather,15_min;1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2024.111684.json,building_model;occupancy_model,greybox;blackbox,high-fidelity:0.75;library:0.75;open-source:0.75;python:0.75;validated:0.75;combined:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;simplified:0.75;thermal model:0.75;zheng:0.75;advanced:0.75;classification:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;estimation:0.75;estimator:0.75;forecasting:0.75;leveraging:0.75;linear regression:0.75,greybox,simplified;integrated;thermal model,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,comfort;energy;cost;demand_response;iaq_infection,NM,NM,NM,NM,NM,comfort;iaq_infection,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring;retrofit,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:2021S;preamble:2017S;preamble:2019S;preamble:6561S;preamble:1S;preamble:1S;preamble:1s;preamble:2s;preamble:hourly;preamble:daily;preamble:monthly;preamble:1-min;preamble:annual,adjust;deep learning;deterministic;dynamically;explicit;feedback;get;intelligently;management;nature;occupancy;probabilistic;profile;real-time;regular;schedule;scheduled;setpoints;stochastic;time-series;uncertainty;via,electric_load;electric_use;occupancy;weather,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2024.111856.json,building_model;system_model,whitebox;greybox;blackbox,energyplus:0.75;high-fidelity:0.75;language:0.75;library:0.75;matlab:0.75;modelica:0.75;open-source:0.75;validated:0.75;appl:0.75;describe:0.75;eng:0.75;filter:1.50;novel:0.75;rc:0.75;simplified:0.75;zheng:0.75;advanced:0.75;cov:0.75;data mining:0.75;data-driven:0.75;developing:0.75;quantitative:0.75,greybox,simplified;describe;developing,NM,NM,NM,NM,NM,NM,optimal_control,comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|infection_risk;energy_use|infection_risk|thermal_comfort;infection_risk|thermal_comfort,energy_use|infection_risk,energy_use;infection_risk;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:103718S;preamble:119598H;preamble:2009S;preamble:5min;preamble:5min;preamble:2min;preamble:2min;preamble:0.62h;preamble:0.3h;preamble:0.32h;preamble:103718S;preamble:119598H;preamble:daily,adjust;dynamically;feedback;occupancy;profile;real-time;setpoints;timely;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2024.111864.json,building_model;occupancy_model,greybox;blackbox,co-simulation:0.75;energyplus:0.75;high-fidelity:0.75;matlab:0.75;system simulation:0.75;trnsys:0.75;validated:0.75;appl:0.75;dispatch:0.75;eng:0.75;finite:0.75;integrated:0.75;novel:0.75;propagation:0.75;simplified:0.75;zhou:0.75;advanced:0.75;ann:0.75;ann-based:0.75;classification:0.75;cnn:0.75;cnns:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75;data-driven models:0.75,greybox,simplified;trnsys;ann,NM,NM,NM,NM,NM,NM,NM,comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,1_min;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: red to enhance the indoor thermal environment and/or reduce energy waste [4,5]. thermal environment control for an indoor space shou",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:108064H;preamble:113403H;preamble:221S;preamble:1340S;preamble:110652S;preamble:107021S;preamble:109982S;preamble:97H;preamble:171H;preamble:230H;preamble:99S;preamble:1994S;preamble:112860S;preamble:99S;preamble:daily;preamble:1-min,adjust;data-model;dynamically;exploration;feedback;iteratively;nature;occupancy;profile;raw data;real-time;schedule;scheduled;stochastic;time-series;uncertainty;update;updated;updating;via,electric_load;electric_use;occupancy;weather,1_min;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.buildenv.2024.111882.json,building_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;co-simulation:0.75;energy simulation:0.75;energyplus:0.75;library:0.75;matlab:0.75;python:0.75;trnsys:0.75;validated:0.75;appl:0.75;combined:0.75;eng:0.75;hybrid:0.75;integrated:0.75;novel:0.75;white-box:0.75;zhou:0.75;advanced:0.75;ann:0.75;classification:0.75;cnn:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;estimation:0.75,whitebox;blackbox,data mining;neural network;python,NM,NM,NM,NM,NM,NM,NM,comfort;iaq_infection;energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|infection_risk;energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;infection_risk;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:136H;preamble:2023S;preamble:241S;preamble:108036H;preamble:108633S;preamble:2023H;preamble:2018S;preamble:102220H;preamble:109496H;preamble:104715S;preamble:113403H;preamble:108530S;preamble:113403H;preamble:59H;preamble:88H;preamble:109345H;preamble:103778S;preamble:75S;preamble:709S;preamble:395S;preamble:114189H;preamble:108633S;preamble:15min;preamble:daily;preamble:weekly,adjust;ai-powered;deep learning;dynamically;management;multivariate;nature;occupancy;pre-defined;profile;real-time;regular;schedule;scheduled;setpoints;stochastic;update;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.enbenv.2023.07.001.json,building_model,whitebox;greybox;blackbox,crawley:0.75;energyplus:0.75;language:0.75;python:0.75;yazdanian:0.75;appl:0.75;auto-sizing:0.75;eng:0.75;hybrid:0.75;integrated:0.75;advanced:0.75;data-driven:0.75;linear regression:0.75;machine learning:0.75;ml:0.75;national:0.75;regression:0.75,whitebox,energyplus;language;python,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;occ;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:27S;preamble:359S;preamble:2887S;preamble:1258S;preamble:84S;preamble:221S;preamble:hourly;preamble:daily;preamble:annual;preamble:yearly,dynamically;feedback;management;nature;occupancy;occupancy patterns;pre-defined;programmed;real-time;sampled;schedule;setpoints;smart control;stochastic;via,electric_load;electric_use;internal_gains;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2019.109542.json,building_model;occupancy_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;building simulations:0.75;grey-box:1.50;language:0.75;library:0.75;matlab:0.75;modelica:0.75;open-source:0.75;pure:0.75;appl:0.75;arx:0.75;combined:0.75;convers:0.75;eng:0.75;gray-box:0.75;grey-box models:0.75;integrated:0.75;advanced:0.75;auto-regressive:0.75;data-driven:0.75;data-driven model:0.75;developing:0.75;estimation:0.75;neural network:0.75;regression:0.75;statistical:0.75;time-series:0.75,whitebox;greybox,library;modelica;black-box;simplified;arx;estimation;open-source,NM,NM,NM,NM,NM,NM,optimal_control,energy;comfort;demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort;infection_risk|thermal_comfort,energy_use|thermal_comfort,energy_use;infection_risk;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy;thermal_comfort,subhourly,preamble:2018H;preamble:154S;preamble:95H;preamble:2017H;preamble:2159H;preamble:616H;preamble:181S;preamble:154S;preamble:2723H;preamble:2013H;preamble:1297H;preamble:78S;preamble:22S;preamble:350S;preamble:1.5s;preamble:35s;preamble:1056s;preamble:0.3h;preamble:35s;preamble:1925s;preamble:0.5h;preamble:15min;preamble:15min;preamble:24h;preamble:24h;preamble:15min;preamble:24h;preamble:24h;preamble:24h;preamble:15min;preamble:2h;preamble:12h;preamble:0.25h;preamble:24h;preamble:1h;preamble:12h;preamble:31h;preamble:12h;preamble:19h;preamble:0.3h;preamble:0.5h;preamble:0.3h;preamble:0.5h;preamble:962h;preamble:12h;preamble:2050s;preamble:2050s;preamble:08.055S;preamble:06.059H;preamble:06.025H;preamble:11.304H;preamble:616H;preamble:10.108S;preamble:03.102S;preamble:2723H;preamble:2013H;preamble:1297H;preamble:07.029S;preamble:10.024S;preamble:08.040S;preamble:hourly;preamble:daily;preamble:yearly,deterministic;dynamically;feedback;iteration;management;occupancy;parametrized;profile;regular;schedule;scheduled;time-series;updated;via,electric_load;electric_use;internal_gains;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2019.109563.json,building_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;control-oriented:1.50;energyplus:0.75;grey-box:1.50;ice:0.75;matlab:0.75;physics-based:0.75;physics-based models:0.75;purely:0.75;appl:0.75;arx:0.75;describe:0.75;eng:0.75;grey-box models:0.75;hybrid:0.75;integrated:0.75;kalman:0.75;advanced:0.75;ann:0.75;autoregressive:0.75;boosting:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;diagnosis:0.75;elastic net:0.75,greybox;blackbox,control-oriented;simplified;thermal dynamics;grey-box;developing;machine learning;low-order;rc;ann;deep learning;describe,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:147S;preamble:2013H;preamble:419H;preamble:3600s;preamble:1980s;preamble:1990s;preamble:24h;preamble:10min;preamble:10min;preamble:24h;preamble:24h;preamble:1h;preamble:24h;preamble:24h;preamble:11h;preamble:147S;preamble:2013H;preamble:419H;preamble:hourly;preamble:daily;preamble:monthly,adjust;deep learning;dynamically;explicit;management;multivariate;nature;occupancy;occupancy pattern;pre-defined;probabilistic;profile;real-time;stochastic;update;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2019.109604.json,building_model,whitebox;greybox,energy simulation:0.75;energyplus:0.75;equest:0.75;matlab:0.75;simulink:0.75;combined:0.75;convers:0.75;novel:0.75;simplified:0.75;forecasting:0.75;similarity:0.75,greybox,simplified;convers;energyplus;equest;combined,NM,NM,NM,NM,NM,NM,optimal_control,cost;energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,unnecessary energy use,False,"preamble:  cold weather periods [5]. this window operation results in unnecessary energy use, poor occupant comfort, and excessive ghg emissions. one ex",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:20min;preamble:4h;preamble:1960s;preamble:1960s;preamble:hourly;preamble:monthly;preamble:annual,adjust;nature;occupancy;occupancy patterns;pre-defined;profile;scheduled;via,electric_load;electric_use;internal_gains;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
